Date,Sector,Province,Project Number,Name,Amount
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M51190,M51190-De Wet Skool vir Outisme,388440.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M53983,M53983-Tlotla Drugs and Substance Abuse,306311.00
2023-08-01T00:00:00Z,UNSPECIFIED,NC,M45321,M45321-Isago Soup Kitchen - 29080,100000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NC,M51283,M51283-Frances Baard Netball,105000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NC,M53976,M53976-KAREEBERG LFA,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NC,M54604,M54604-ACVV Upington - 5415,1186150.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M51954,M51954-Mphari Secondary school,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M51410,M51410-Ikanyeng Disability Organization,391130.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52729,M52729-Bulumko Senior Primary School,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52711,M52711-St Johns Football Club,70000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52718,M52718-Cambridge Hotspurs Football Club,70000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M47284,M47284-Isiko Lethu Npo,269000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51149,M51149-Amapigogo Ladies Soccer Team,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M46553,M46553-Ingisawoti Football Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52732,M52732-Sicaphukile Football Club,100000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53650,M53650-King Vultures Football Club,85000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M39392,M39392-Vaal Echoes of Love,1227200.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M46900,M46900-Ekuphileni Bophelong Luncheon Club,1273000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M47451,M47451-The South African National Council on Alcoholism and Drug Dependency - Pretoria Society,956600.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M50003,M50003-The GAP College NPC,533660.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M35238,M35238-Ikhwezi Early Childhood Development Centre,100000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M46454,M46454-Siyafunda Day Care Centre,478720.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M46699,M46699-Thembelani Day Care Centre,263500.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M47081,M47081-Eugenia Nothemba Gxowa Foundation,479810.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M48290,M48290-Enkazimlweni Service Centre,402000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M48841,M48841-Lubango Youth Development Project,418076.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M48896,M48896-Vuyo Mbuli Victim Empowerment Centre,321000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M49163,M49163-Zanokhanyo Day Care Centre 17401,211000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M49294,M49294-Shukunxa Day Care Centre,91000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52598,M52598-Ethembeni White Door Centre Of Hope,269812.30
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M51985,M51985-Masivuke Community Development Project,750000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M55213,M55213-Light Shine Community Project,123000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M53747,M53747-Africa Food Club,387775.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M51193,M51193-Soweto All Stars Foundation,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M51701,M51701-Sky Sport Promotion Academy,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M44996,M44996-Lethokuhle Creche,106085.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M45271,M45271-Sekusile Creche KZN,100000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M47196,M47196-Izethembiso Zothando,428800.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M48092,M48092-St Vincent Children's Home,453000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51090,M51090-Underberg And Himeville Youth Sports Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51161,M51161-Yellow Stars Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51206,M51206-Matalabane Football Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51249,M51249-Lacoste FC,70000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51591,M51591-Diba United Football Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M47869,M47869-ACVV Huis Malan Jacobs,325000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M51450,M51450-Brothers Football Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M51639,M51639-Kamva Educare,257350.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M51646,M51646-Home Defenders FC,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M51853,M51853-Onethemba Educare Centre,185900.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M51921,M51921-Noorder-Paarl High School,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M52519,M52519-Siyakhulisa Educare and Aftercare,262800.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M52530,M52530-Belmont Spurs Care Project,68250.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M52705,M52705-Paravolley South Africa,600000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M52861,M52861-Riviersonderend Primary School,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M53118,M53118-Sinethemba Community Project,238200.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M53232,M53232-Dance for All,1700000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M51735,M51735-Kwezi Lokusa Educare Centre,284686.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M54922,M54922-Hlengiwe Art and Craft,183000.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M48134,M48134-Thusang Sechaba Drop in Centre,306400.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M48262,M48262-Ekhaya Le Themba Missions,732150.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M48532,M48532-Sehlola Secondary School,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M48555,M48555-Bontle Dressmaking Project NPC,318000.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M48787,M48787-Vhulombe Foundation NPO,498000.00
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M50607,M50607-Maake Community Victim Empowerment,460000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M52441,M52441-Cape District Local Football Assocation,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M49371,M49371-Epilepsy SA South Cape Karoo,1523600.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M48849,M48849-Nayang Lorato Early Childhood Development,312087.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M48879,M48879-Arise And Shine Development Centre-17971,677250.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M49162,M49162- Reatataisa Day Care Centre,212684.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M49169,M49169-Precious Child Day Care,247434.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M49309,M49309-Mmamorogo Community Development,406109.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M49420,M49420-Ponagalo KLP Foundation NPC,229500.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M50051,M50051-Boingotlo Early Learning centre,122000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M50250,M50250-Sunrise Creche,311275.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M51572,M51572-Mpho-Entle- Early Learning Centre,266000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M51805,M51805-Makabolane Day Care Centre-13178,388812.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M52408,M52408-Banna Buang North West-13074,102600.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M52768,M52768-Setswana Sa Rona Indigenous Institute NPC,335000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M54032,M54032-Nyetse Youth Academy,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M54436,M54436-Women Empowered afaoundation,322000.00
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M48390,M48390-Rutanang Learning Centre,355000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M35480,M35480-Entobeko Day Care Centre,100000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M45273,M45273-Matsatsela Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M45555,M45555-NHlanhlayezwe Arts Group,215000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M47468,M47468-Filda Mnene Creche,293600.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M47586,M47586-Luvelo Social Club,246350.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M47596,M47596-Inzuzo Foundation NPC,287000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M47726,M47726-Phelandaba Pre-School,404000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M47783,M47783-Elvis Malatjie Day Care Centre,484000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M48189,M48189-Murisi Old Age Centre,356997.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M48773,M48773-Vutivi Pre School,730500.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M48780,M48780-Hlayisani Creche,806845.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M48877,M48877-Musalela Day Care Centre,244000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M48883,M48883-Vutlharhi Orphanage Centre,354000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M49078,M49078-Suprise Mthobisi Music NPC,408000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M49107,M49107-Morning Stars FC,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M49113,M49113-Inkasa Pre-School,297018.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M49223,M49223-Njombo Pre-School,444000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M49288,M49288-Rhandzani Seville Creche,630500.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M49236,M49236-HEIDEVELD FEMALE FOOTBALL ACADEMY,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54432,M54432-Ithemba Boxing Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54324,M54324-EC Young Stars Football Club,78750.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52617,M52617-Happy Boys Football Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52583,M52583-Nkanyiso Football Club,130000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M50282,M50282-Black Bullets Football Club,78750.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52757,M52757-Enon Netball Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53063,M53063-Malmaison United Rugby Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54409,M54409-Mighty Clouds Football Club,94500.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54421,M54421-Grand Masters Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54424,M54424-Thornhill Fast Eleven Football Club,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52769,M52769-Kzee Soccer Youth Academy,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54547,M54547-Central United Football,70000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52713,M52713-Ikhwezi Lomso Rugby Football Club,140000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52772,M52772-Young Teenagers Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M50122,M50122-Lubumbashe Footbal Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M51781,M51781-Ministers Football Club,170000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M55860,M55860-The Amahlubi Royal Sustainable Foundation Trust,638000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M48397,M48397-Ncibane Orphanage Home,158000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M53569,M53569-Zisizeni Association For Development,257000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M54025,M54025 -Indoni Primary School 2,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51631,M51631-Shaluza Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54389,M54389-Young Ideas Sports Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54416,M54416-Sports Club Vergenoeg Football Club,73500.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M55088,M55088-Michausdal Primary School,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52508,M52508-Matat Netball Club,110000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52820,M52820-Blue Aces Football Club,90000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M53969,M53969-Xhariep Football Association,90000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M47968,M47968-Karoo Springboks Sports Club,110000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M50940,M50940-Meadowlands Community Masters Football Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M51213,M51213-Peace Lovers Football Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M53406,M53406-Mohokare Local Football Association,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52753,M52753-14 Stars Netball Club,90000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53767,M53767-Uhuru F C,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M52452,M52452-Ekuweleni Primary School,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51673,M51673-Giant Machines Football Club,70000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M55571,M55571-Eastern Province Rugby Union,750000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52154,M52154-Da Game Foundation,55000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51638,M51638-Insingizi Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M52203,M52203-Malangabi Primary School,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53137,M53137-Merryvale School For Specialized Education,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M47737,M47737-Matsipule Day Care Centre,381700.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M48658,M48658-Bokamoso Educare Centre,511000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M48666,M48666-Lesedi Day Care Centre,363000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M49104,M49104-Motheo wa Letlotlo Thuto Day Care Centre,352500.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M49227,M49227-Tebello Association for the Blind,380000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M49644,M49644-Mokae Primary School,55000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M50153,M50153-Matlotlo A Botjhaba Arts and Culture,268000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M47689,M47689-Light On,315000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52120,M52120-Walmer Football Association,145000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53721,M53721-Five Great Powers Cricket Club,90000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M52674,M52674-Matjhabeng Golf Association & Development,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M52897,M52897-Student Athlete NPC,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51217,M51217-Phumaphambili Football Club,100000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52551,M52551-Desire of Ages Football Club,105000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52567,M52567-West Park United Football Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52670,M52670-Bukho Samurai Karate Academy Sports,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52787,M52787-Tshisa Netball Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53647,M53647-FBT Shooting Stars Football Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53719,M53719-East London Old Mutual Athletics Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53995,M53995-African Stars Football Club,70000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M50967,M50967-Shiloh Hotspurs Football Club,4250.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54423,M54423 - Oasis Hellenic Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M50712,M50712 -CF All Star,105000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52006,M52006  - Bay Stars Ladies Football Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52383,M52383 -Eleven Experience Football Club,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52388,M52388 - M Chiefs Football Club,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52498,M52498  -Swift Response Community Empowerment Initiative Through Soccer,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M52905,M52905-Abafana Be Style Football Club,75000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51600,M51600-Indabuko Football Club,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51073,M51073-Siyaphumelela Football Club,100000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53826,M53826 -Young Pirates Football Club,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54420,M54420 - Sexy Birds Football Club,85000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52733,M52733 - Real Attackers Football Club,85000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M49727,M49727 - Eastren Cape Deaf Sport Federation,8000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M53997,M53997 - Tswelopele Local Football Association,65000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M51665,M51665-Mhlengi Community Project,289000.00
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M54684,M54684-Quest Foundation NPC,265000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M54796,M54796-Wilo S P S,60000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M54605,M54605-V EX Youth In Motion,323000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M54175,M54175-Ubuhlebethu Community Services NPC,158000.00
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M54048,M54048-Afrika Mayibuye Entrepreneurship Hub Acceleration,487800.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M52513,M52513-Red Lions Football Club,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53660,M53660-Healdtown Union Cricket Club,95000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M53149,M53149-Young Pirates Football Club,80000.00
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M51671,M51671-JV Super Stars,95000.00